month,company,product,quantity,value,rate,quantity_lag1,quantity_lag2,quantity_lag3,quantity_rolling_mean_3,quantity_overall_avg,rate_lag1,rate_lag2,rate_lag3,rate_rolling_mean_3,rate_overall_avg,month_num,quarter,n_prior_months
2026-03,Bhavani Industries,KRAFT PAPER,7769.0,648711.5,83.5,9700.0,6241.0,8361.0,8100.666666666667,6855.1,76.5,74.0,74.75254156201412,75.08418052067138,71.12362910203743,3,1,5
2026-04,Bhavani Industries,KRAFT PAPER,9746.0,813791.0,83.5,7769.0,9700.0,6241.0,7903.333333333333,7007.416666666667,83.5,76.5,74.0,78.0,73.18635758503119,4,2,6
2026-05,Bhavani Industries,KRAFT PAPER,16986.0,1418331.0,83.5,9746.0,7769.0,9700.0,9071.666666666666,7398.642857142857,83.5,83.5,76.5,81.16666666666667,74.65973507288388,5,2,7
2026-05,Bhavani Industries,L PATTI PAPER,32.2,966.0,29.999999999999996,,,,,,,,,,,5,2,0
2025-09,Bhavani Industries,LD FILM 28MIC X 1230MM,7607.0,886215.5,116.5,,,,,,,,,,,9,3,0
2025-10,Bhavani Industries,LD FILM 28MIC X 1230MM,3724.5,428317.5,115.0,7607.0,7607.0,7607.0,7607.0,7607.0,116.5,116.5,116.5,116.5,116.5,10,4,1
2025-09,Bhavani Industries,LD FILM 28MIC X 1250MM,9701.4,1130213.1,116.50000000000001,,,,,,,,,,,9,3,0
2025-10,Bhavani Industries,LD FILM 28MIC X 1250MM,4408.8,507012.0,115.0,9701.4,9701.4,9701.4,9701.4,9701.4,116.50000000000001,116.50000000000001,116.50000000000001,116.50000000000001,116.50000000000001,10,4,1
2026-05,Bhavani Industries,LDPE J1020FF20,500.0,82750.0,165.5,,,,,,,,,,,5,2,0
2025-09,Bhavani Industries,LDPE J24FA040,1000.0,120000.0,120.0,,,,,,,,,,,9,3,0
2026-05,Bhavani Industries,LDPE J24FS040,500.0,80250.0,160.5,,,,,,,,,,,5,2,0
2026-02,Bhavani Industries,LDPE Sheets Poly Film - White,1127.8,139283.3,123.5,,,,,,,,,,,2,1,0
2026-03,Bhavani Industries,LDPE Sheets Poly Film - White,6650.6,1049025.1,157.73390370793612,1127.8,1127.8,1127.8,1127.8,1127.8,123.5,123.5,123.5,123.5,123.5,3,1,1
2026-04,Bhavani Industries,LDPE Sheets Poly Film - White,942.4,154270.0,163.6990662139219,6650.6,1127.8,1127.8,2968.7333333333336,3889.2000000000003,157.73390370793612,123.5,123.5,134.9113012359787,140.61695185396806,4,2,2
2026-05,Bhavani Industries,LDPE Sheets Poly Film - White,4966.8,779488.8,156.93984054119352,942.4,6650.6,1127.8,2906.933333333333,2906.933333333334,163.6990662139219,157.73390370793612,123.5,148.31098997395267,148.31098997395267,5,2,3
2026-02,Bhavani Industries,LDPE Sheets Poly Film-Natural,18061.2,2026394.5,112.19600580249374,,,,,,,,,,,2,1,0
2026-03,Bhavani Industries,LDPE Sheets Poly Film-Natural,24241.9,3276632.6,135.16401767188216,18061.2,18061.2,18061.2,18061.2,18061.2,112.19600580249374,112.19600580249374,112.19600580249374,112.19600580249374,112.19600580249374,3,1,1
2026-04,Bhavani Industries,LDPE Sheets Poly Film-Natural,85804.5,13800083.9,160.83170346543596,24241.9,18061.2,18061.2,20121.433333333334,21151.550000000003,135.16401767188216,112.19600580249374,112.19600580249374,119.85200975895656,123.68001173718795,4,2,2
2026-05,Bhavani Industries,LDPE Sheets Poly Film-Natural,92215.42,13186928.71,143.0013408820347,85804.5,24241.9,18061.2,42702.53333333333,42702.53333333333,160.83170346543596,135.16401767188216,112.19600580249374,136.06390897993728,136.06390897993728,5,2,3
2026-05,Bhavani Industries,MASTER BATCH,1075.0,41687.5,38.77906976744186,,,,,,,,,,,5,2,0
2026-05,Bhavani Industries,PAPER CORE,150.0,6000.0,40.0,,,,,,,,,,,5,2,0
2025-09,Bhavani Industries,PLAIN FILM OF PLASTICS,3995.1,465429.15,116.50000000000001,,,,,,,,,,,9,3,0
2025-10,Bhavani Industries,PLAIN FILM OF PLASTICS,8282.3,958631.3,115.74457578208953,3995.1,3995.1,3995.1,3995.1,3995.1,116.50000000000001,116.50000000000001,116.50000000000001,116.50000000000001,116.50000000000001,10,4,1
2025-11,Bhavani Industries,PLAIN FILM OF PLASTICS,32413.6,3679027.8,113.50259767504998,8282.3,3995.1,3995.1,5424.166666666667,6138.7,115.74457578208953,116.50000000000001,116.50000000000001,116.24819192736318,116.12228789104478,11,4,2
2025-12,Bhavani Industries,PLAIN FILM OF PLASTICS,64923.5,7326121.1,112.84236216470153,32413.6,8282.3,3995.1,14896.999999999998,14897.0,113.50259767504998,115.74457578208953,116.50000000000001,115.24905781904651,115.24905781904651,12,4,3
2026-01,Bhavani Industries,PLAIN FILM OF PLASTICS,23115.7,2459990.2,106.42075299471789,64923.5,32413.6,8282.3,35206.46666666667,27403.625,112.84236216470153,113.50259767504998,115.74457578208953,114.02984520728035,114.64738390546026,1,1,4
2026-02,Bhavani Industries,PLAIN FILM OF PLASTICS,30172.4,3323959.75,110.16557350426217,23115.7,64923.5,32413.6,40150.93333333333,26546.04,106.42075299471789,112.84236216470153,113.50259767504998,110.92190427815648,113.00205772331178,2,1,5
2026-05,Bhavani Industries,PLASTIC GREANULES,11500.0,1521100.0,132.26956521739132,,,,,,,,,,,5,2,0
2025-12,Bhavani Industries,PLASTICS WASTE,2486.5,2486.5,1.0,,,,,,,,,,,12,4,0
2026-01,Bhavani Industries,PLASTICS WASTE,2270.0,22700.0,10.0,2486.5,2486.5,2486.5,2486.5,2486.5,1.0,1.0,1.0,1.0,1.0,1,1,1
2026-02,Bhavani Industries,PLASTICS WASTE,6067.0,60670.0,10.0,2270.0,2486.5,2486.5,2414.3333333333335,2378.25,10.0,1.0,1.0,4.0,5.5,2,1,2
2026-03,Bhavani Industries,PLASTICS WASTE,4392.6,43926.0,10.0,6067.0,2270.0,2486.5,3607.8333333333335,3607.8333333333335,10.0,10.0,1.0,7.0,7.0,3,1,3
2026-04,Bhavani Industries,PLASTICS WASTE,3530.0,35300.0,10.0,4392.6,6067.0,2270.0,4243.2,3804.025,10.0,10.0,10.0,10.0,7.75,4,2,4
2026-05,Bhavani Industries,PLASTICS WASTE,6384.0,63840.0,10.0,3530.0,4392.6,6067.0,4663.2,3749.22,10.0,10.0,10.0,10.0,8.2,5,2,5
2025-12,Bhavani Industries,POLY COATED KRAFT PAPER,3464.7,360328.8,104.0,,,,,,,,,,,12,4,0
2025-12,Bhavani Industries,POSTER PAPER-48026120,13164.0,898327.0,68.24118808872683,,,,,,,,,,,12,4,0
2026-01,Bhavani Industries,POSTER PAPER-48026120,10040.0,682720.0,68.0,13164.0,13164.0,13164.0,13164.0,13164.0,68.24118808872683,68.24118808872683,68.24118808872683,68.24118808872683,68.24118808872683,1,1,1
2026-02,Bhavani Industries,POSTER PAPER-48026120,10170.0,720036.0,70.8,10040.0,13164.0,13164.0,12122.666666666666,11602.0,68.0,68.24118808872683,68.24118808872683,68.16079205915122,68.12059404436341,2,1,2
2026-01,Bhavani Industries,Poly Film,226.2,27370.2,121.00000000000001,,,,,,,,,,,1,1,0
2025-10,Bhavani Industries,SAFFRON SHADE,4558.0,205110.0,45.0,,,,,,,,,,,10,4,0
2026-06,Bhavani Industries,SHREE BALAJI POLYMERS,1974.8,313993.2,159.0,,,,,,,,,,,6,2,0
2026-02,Bhavani Industries,SHRINK FILM,183.7,23238.05,126.5,,,,,,,,,,,2,1,0
2026-03,Bhavani Industries,SHRINK FILM,1116.6999999999998,141262.55,126.50000000000001,183.7,183.7,183.7,183.69999999999996,183.7,126.5,126.5,126.5,126.5,126.5,3,1,1
2026-04,Bhavani Industries,SHRINK FILM,2049.7,259287.05,126.5,1116.6999999999998,183.7,183.7,494.7,650.1999999999999,126.50000000000001,126.5,126.5,126.5,126.5,4,2,2
2026-03,Bhavani Industries,STRACH FILM,31.65,3639.75,115.0,,,,,,,,,,,3,1,0
2026-04,Bhavani Industries,STRACH FILM,41.025,4843.875,118.07129798903108,31.65,31.65,31.65,31.649999999999995,31.65,115.0,115.0,115.0,115.0,115.0,4,2,1
2026-05,Bhavani Industries,STRACH FILM,50.4,6048.0,120.0,41.025,31.65,31.65,34.775,36.3375,118.07129798903108,115.0,115.0,116.0237659963437,116.53564899451554,5,2,2
2026-06,Bhavani Industries,Uma Foils & Flexipack,23395.800000000003,3474276.3000000003,148.5,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,Aluminium Foil ( 76071190 ),35984.78,19791629.0,550.0,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,Aluminium Foil ( 76071999 ),14623.4,8042870.0,550.0,,,,,,,,,,,6,2,0
2026-04,Mahavir Paper Trading Company,Aluminium-Foil-6.0Micron-1000.0MM,9910.9,4658123.0,470.0,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,Aluminium-Foil-6.0Micron-1000.0MM,5664.5,2605670.0,460.0,9910.9,9910.9,9910.9,9910.9,9910.9,470.0,470.0,470.0,470.0,470.0,5,2,1
2026-04,Mahavir Paper Trading Company,Aluminium-Foil-6.0Micron-970.0MM,15816.6,7433802.0,470.0,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,Aluminium-Foil-6.0Micron-970.0MM,7185.0,3305100.0,460.0,15816.6,15816.6,15816.6,15816.6,15816.6,470.0,470.0,470.0,470.0,470.0,5,2,1
2026-06,Mahavir Paper Trading Company,BSW-PAPER-RULLED-50GSM-50.0X80.0/10KG-500SHT,500.0,28500.0,57.0,,,,,,,,,,,6,2,0
2026-04,Mahavir Paper Trading Company,C1S COATED PAPER IN REELS,26035.0,2056765.0,79.0,,,,,,,,,,,4,2,0
2026-06,Mahavir Paper Trading Company,CANPAC TRENDS PRIVATE LIMITED-DIU,14083.2,968884.31,68.79717038741195,,,,,,,,,,,6,2,0
2026-07,Mahavir Paper Trading Company,CANPAC TRENDS PRIVATE LIMITED-DIU,3255.8,223706.01,68.70999754284661,14083.2,14083.2,14083.2,14083.200000000003,14083.2,68.79717038741195,68.79717038741195,68.79717038741195,68.79717038741195,68.79717038741195,7,3,1
2026-06,Mahavir Paper Trading Company,CANPAC TRENDS PRIVATE LIMITED-HYD,75390.5,5295768.37,70.24450520954231,,,,,,,,,,,6,2,0
2026-07,Mahavir Paper Trading Company,CANPAC TRENDS PRIVATE LIMITED-HYD,14141.6,1013173.96,71.64493126661763,75390.5,75390.5,75390.5,75390.5,75390.5,70.24450520954231,70.24450520954231,70.24450520954231,70.24450520954231,70.24450520954231,7,3,1
2026-06,Mahavir Paper Trading Company,Canpac Trends Pvt. Ltd,86597.2,5994454.21,69.22226365286637,,,,,,,,,,,6,2,0
2026-07,Mahavir Paper Trading Company,Canpac Trends Pvt. Ltd,13847.3,960400.78,69.35653737551725,86597.2,86597.2,86597.2,86597.2,86597.2,69.22226365286637,69.22226365286637,69.22226365286637,69.22226365286637,69.22226365286637,7,3,1
2026-04,Mahavir Paper Trading Company,FSC MIX CR JK ENDURA 200GSM 71.8X107.5/30.9KG 200SH,29200.5,2051043.13,70.24000034245988,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,FSC MIX CR JK ENDURA 200GSM 71.8X107.5/30.9KG 200SH,5036.7,359418.91,71.3599996029146,29200.5,29200.5,29200.5,29200.5,29200.5,70.24000034245988,70.24000034245988,70.24000034245988,70.24000034245988,70.24000034245988,5,2,1
2026-04,Mahavir Paper Trading Company,FSC MIX CR JK ENDURA 200GSM 89.0X66.3/23.6KG--200SH,9204.0,646488.95,70.23999891351586,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CR JK ENDURA 300GSM 69.0X84.5/17.5KG100SHT,1802.5,126607.6,70.24000000000001,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CR JK TUFFCOTE 300GSM 54.5X87.0/14.2KG 100S,2598.6,183850.95,70.75,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CR JK ULTIMA 380GSM-60X73.5/16.8KG-100SH,2654.4,184825.87,69.62999924653406,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CR JK-Endura-200GSM-99CMS,1007.0,68677.4,68.19999999999999,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CR JK-Endura-230GSM-70.50X87.0/28.2KG-200S,10321.2,724961.09,70.24000019377591,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,FSC MIX CR JK-Endura-230GSM-70.50X87.0/28.2KG-200S,8883.0,633890.88,71.36,10321.2,10321.2,10321.2,10321.2,10321.2,70.24000019377591,70.24000019377591,70.24000019377591,70.24000019377591,70.24000019377591,5,2,1
2026-04,Mahavir Paper Trading Company,FSC MIX CRE F1P_TUFF FRE (1PE) 300GSM 84.0X55.5/14K,2380.0,204680.0,86.0,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CREDIT JK ENDURA 200GSM 99.0CMS,3070.0,209374.0,68.2,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CREDIT JK ENDURA 200GSM 99.0X77.0/30.50 KGS,5276.5,370621.36,70.24,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CREDIT JK ULTIMA 290GSM-63.5X88/16.2KG-100S,5135.4,347101.69,67.5900007789072,,,,,,,,,,,4,2,0
2026-06,Mahavir Paper Trading Company,FSC MIX CREDIT JK ULTIMA 290GSM-63.5X89/16.4KG-100S,9036.4,629204.53,69.62999977867293,,,,,,,,,,,6,2,0
2026-04,Mahavir Paper Trading Company,FSC MIX CREDIT JK ULTIMA 380GSM-60X67/15.3KG-100SHT,10602.9,716650.01,67.58999990568618,,,,,,,,,,,4,2,0
2026-06,Mahavir Paper Trading Company,FSC Mix Credit JK TUFFCOTE 230 GSM- 65.70CMS,87237.0,5797771.02,66.46,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC Mix Credit JK TUFFCOTE 390 GSM_111CMS,1086.0,73728.54,67.89,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-86CMS,1845.0,121677.75,65.95,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-86X71.5/19.7KG100SHT,6717.7,464327.42,69.1199994045581,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-90.5X71.5/20.7KG100SHT,5713.2,394896.38,69.11999929986698,,,,,,,,,,,6,2,0
2026-04,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-96CMS,4779.0,311250.09,65.12870684243566,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-96CMS,1425.0,93978.75,65.95,4779.0,4779.0,4779.0,4779.0,4779.0,65.12870684243566,65.12870684243566,65.12870684243566,65.12870684243566,65.12870684243566,5,2,1
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-96CMS,4486.0,295851.7,65.95,1425.0,4779.0,4779.0,3661.0,3102.0,65.95,65.12870684243566,65.12870684243566,65.40247122829045,65.53935342121784,6,2,2
2026-04,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-96X72/22.1KG100SHT,6696.3,462848.26,69.1200005973448,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-96X72/22.1KG100SHT,2828.8,195526.66,69.12000141402714,6696.3,6696.3,6696.3,6696.3,6696.3,69.1200005973448,69.1200005973448,69.1200005973448,69.1200005973448,69.1200005973448,5,2,1
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-320GSM-96X72/22.1KG100SHT,10740.6,742390.27,69.11999981379066,2828.8,6696.3,6696.3,5407.133333333334,4762.55,69.12000141402714,69.1200005973448,69.1200005973448,69.12000086957225,69.12000100568596,6,2,2
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-340GSM-55.5X81.5/15.40KG100SHT,1832.6,126669.31,69.11999890865437,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-340GSM-58X81.5/16.1KG-100SHT,3590.3,248161.53000000003,69.11999832883046,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-340GSM-59X83.0/16.60KG100SHT,6457.400000000001,446335.49,69.12000030972217,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-340GSM-65X88.5/19.6KG100SHT,6624.8,457906.18,69.12000060379181,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-ENDURA-380GSM-79.5X66.0/19.9KG100SHT,11522.1,796407.55,69.11999982642054,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CR-JK-TUFFCOTE-190GSM-61X97/22.5KG-200SHT,8910.0,620403.3,69.63000000000001,,,,,,,,,,,6,2,0
2026-05,Mahavir Paper Trading Company,FSC-MIX-CREDITJK-ENDURA-380GSM-80CMS,2324.0,153267.8,65.94999999999999,,,,,,,,,,,5,2,0
2026-06,Mahavir Paper Trading Company,FSC-MIX-CREDITJK-ENDURA-380GSM-80CMS,1671.0,110202.45,65.95,2324.0,2324.0,2324.0,2324.0,2324.0,65.94999999999999,65.94999999999999,65.94999999999999,65.94999999999999,65.94999999999999,6,2,1
2026-04,Mahavir Paper Trading Company,FSCMIX CREDITJK ENDURA 340 GSM-84CMS,5556.0,366418.2,65.95,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,FSCMIX CREDITJK ENDURA 340 GSM-84CMS,6033.0,397876.35,65.95,5556.0,5556.0,5556.0,5556.0,5556.0,65.95,65.95,65.95,65.95,65.95,5,2,1
2026-06,Mahavir Paper Trading Company,FSCMIX CREDITJK ENDURA 340 GSM-84CMS,6510.0,429334.5,65.95,6033.0,5556.0,5556.0,5715.0,5794.5,65.95,65.95,65.95,65.95,65.95,6,2,2
2026-04,Mahavir Paper Trading Company,FSCMIX-C-JK-TUFF-FRE245GSM-75.5X60.5/22.4KG-100SHT,21347.2,1835859.2,86.0,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSCMIX-C-JK-TUFF-FRE300GSM-75.5X60.5/13.7KG-100SHT,15549.5,1337257.0,86.0,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,FSCMIX-C-JK-TUFF-FRE300GSM-78.0X77.0/18.0KG-100SHT,18252.0,1569672.0,86.0,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,JK  TUFFCOTE 200 GSM-77.0X92.0-28.3KGS-200SHT,6735.4,484140.55,71.87999970306144,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK  TUFFCOTE 200 GSM-77.0X92.0-28.3KGS-200SHT,6876.9,494311.57,71.87999970917129,6735.4,6735.4,6735.4,6735.399999999999,6735.4,71.87999970306144,71.87999970306144,71.87999970306144,71.87999970306144,71.87999970306144,5,2,1
2026-06,Mahavir Paper Trading Company,JK  TUFFCOTE 200 GSM-77.0X92.0-28.3KGS-200SHT,7018.4,504482.59,71.87999971503477,6876.9,6735.4,6735.4,6782.566666666666,6806.15,71.87999970917129,71.87999970306144,71.87999970306144,71.87999970509806,71.87999970611637,6,2,2
2026-04,Mahavir Paper Trading Company,JK  TUFFCOTE 390GSM-102.5CMS,3064.0,201548.56,65.77955613577024,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK  TUFFCOTE 390GSM-102.5CMS,525.0,33820.5,64.42,3064.0,3064.0,3064.0,3064.0,3064.0,65.77955613577024,65.77955613577024,65.77955613577024,65.77955613577024,65.77955613577024,5,2,1
2026-05,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 130GSM-86CMS,3285.4,303899.5,92.5,,,,,,,,,,,5,2,0
2026-06,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 130GSM-86CMS,10881.7,1006557.25,92.5,3285.4,3285.4,3285.4,3285.4,3285.4,92.5,92.5,92.5,92.5,92.5,6,2,1
2026-05,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 130GSM-90CMS,9330.3,863052.75,92.50000000000001,,,,,,,,,,,5,2,0
2026-06,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 130GSM-90CMS,3961.0,366392.5,92.5,9330.3,9330.3,9330.3,9330.3,9330.3,92.50000000000001,92.50000000000001,92.50000000000001,92.50000000000001,92.50000000000001,6,2,1
2026-05,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 130GSM-94.5CMS,6568.9,607623.25,92.5,,,,,,,,,,,5,2,0
2026-06,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 130GSM-94.5CMS,25488.1,2357649.25,92.5,6568.9,6568.9,6568.9,6568.899999999999,6568.9,92.5,92.5,92.5,92.5,92.5,6,2,1
2026-05,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 150GSM-84.20CMS,24319.5,2249553.75,92.5,,,,,,,,,,,5,2,0
2026-04,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 150GSM-91CMS,23879.4,2208844.5,92.5,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 150GSM-91CMS,11463.9,1060410.75,92.5,23879.4,23879.4,23879.4,23879.400000000005,23879.4,92.5,92.5,92.5,92.5,92.5,5,2,1
2026-06,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 150GSM-91CMS,7872.0,728160.0,92.5,11463.9,23879.4,23879.4,19740.9,17671.65,92.5,92.5,92.5,92.5,92.5,6,2,2
2026-04,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 150GSM-94.50CMS,29289.8,2709306.5,92.5,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK ANTIFUNGAL ARSR 150GSM-94.50CMS,25254.4,2336032.0,92.5,29289.8,29289.8,29289.8,29289.8,29289.8,92.5,92.5,92.5,92.5,92.5,5,2,1
2026-04,Mahavir Paper Trading Company,JK ENDURA 190GSM 102.0CMS,1068.0,74033.76,69.32,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 190GSM 62.0CMS,318.0,22043.76,69.32,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 190GSM 78.0CMS,430.0,29807.6,69.32,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 190GSM 78.0CMS,820.5,56877.06,69.32,430.0,430.0,430.0,430.0,430.0,69.32,69.32,69.32,69.32,69.32,5,2,1
2026-06,Mahavir Paper Trading Company,JK ENDURA 190GSM 78.0CMS,1211.0,83946.52,69.32000000000001,820.5,430.0,430.0,560.1666666666666,625.25,69.32,69.32,69.32,69.32,69.32,6,2,2
2026-05,Mahavir Paper Trading Company,JK ENDURA 190GSM 99.0CMS,3296.0,228478.72,69.32000000000001,,,,,,,,,,,5,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 230 GSM-110CMS,2341.0,153140.46999999997,65.41668944895342,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 230 GSM-110CMS,1481.0,96414.28999999998,65.10080351114111,2341.0,2341.0,2341.0,2341.0,2341.0,65.41668944895342,65.41668944895342,65.41668944895342,65.41668944895342,65.41668944895342,5,2,1
2026-06,Mahavir Paper Trading Company,JK ENDURA 230 GSM-110CMS,621.0,39688.11,63.910000000000004,1481.0,2341.0,2341.0,2054.3333333333335,1911.0,65.10080351114111,65.41668944895342,65.41668944895342,65.3113941363493,65.25874648004726,6,2,2
2026-06,Mahavir Paper Trading Company,JK ENDURA 230 GSM-70 CMS,730.0,50603.6,69.32,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,JK ENDURA 230 GSM-75 CMS,3468.0,228714.6,65.95,,,,,,,,,,,6,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 230 GSM-78 CMS,1653.0,112734.6,68.2,,,,,,,,,,,5,2,0
2026-06,Mahavir Paper Trading Company,JK ENDURA 250GSM 102.0CMS,2067.0,143284.44,69.32000000000001,,,,,,,,,,,6,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 250GSM-104.0CMS,3213.0,211897.35,65.95,,,,,,,,,,,5,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 250GSM-61.0CMS,2438.0,159810.9,65.55,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 250GSM-61.0CMS,1370.5,89525.7,65.32338562568405,2438.0,2438.0,2438.0,2438.0,2438.0,65.55,65.55,65.55,65.55,65.55,5,2,1
2026-06,Mahavir Paper Trading Company,JK ENDURA 250GSM-61.0CMS,303.0,19240.5,63.5,1370.5,2438.0,2438.0,2082.1666666666665,1904.25,65.32338562568405,65.55,65.55,65.47446187522802,65.43669281284203,6,2,2
2026-05,Mahavir Paper Trading Company,JK ENDURA 250GSM-73.0CMS,3412.0,225021.4,65.95,,,,,,,,,,,5,2,0
2026-06,Mahavir Paper Trading Company,JK ENDURA 250GSM-76.0CMS,595.0,41245.4,69.32000000000001,,,,,,,,,,,6,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 290GSM-104CMS,2687.0,177207.65,65.95,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 290GSM-104CMS,551.0,35214.41,63.910000000000004,2687.0,2687.0,2687.0,2687.0,2687.0,65.95,65.95,65.95,65.95,65.95,5,2,1
2026-06,Mahavir Paper Trading Company,JK ENDURA 290GSM-104CMS,2677.0,176548.15,65.95,551.0,2687.0,2687.0,1975.0,1619.0,63.910000000000004,65.95,65.95,65.27,64.93,6,2,2
2026-04,Mahavir Paper Trading Company,JK ENDURA 290GSM-76.0X79.5/17.5KG-100SHT,2607.5,180230.4,69.12,,,,,,,,,,,4,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 290GSM-76.0X79.5/17.5KG-100SHT,350.0,24192.0,69.12,2607.5,2607.5,2607.5,2607.5,2607.5,69.12,69.12,69.12,69.12,69.12,5,2,1
2026-06,Mahavir Paper Trading Company,JK ENDURA 290GSM-84.0CMS,2189.0,144364.55,65.94999999999999,,,,,,,,,,,6,2,0
2026-06,Mahavir Paper Trading Company,JK ENDURA 290GSM-94.0CMS,2390.0,157620.5,65.95,,,,,,,,,,,6,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 300GSM-83.0X56.7/14.1KG-100SHT,1762.5,121101.38,68.71000283687944,,,,,,,,,,,4,2,0
2026-06,Mahavir Paper Trading Company,JK ENDURA 320GSM-74.0CMS,2735.0,189590.2,69.32000000000001,,,,,,,,,,,6,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 340GSM 73.0CMS,3288.0,216843.6,65.95,,,,,,,,,,,4,2,0
2026-04,Mahavir Paper Trading Company,JK ENDURA 340GSM 74.0CMS,1481.0,102662.92,69.32,,,,,,,,,,,4,2,0
2026-06,Mahavir Paper Trading Company,JK ENDURA 380GSM 76.0CMS,2080.0,137176.0,65.95,,,,,,,,,,,6,2,0
2026-05,Mahavir Paper Trading Company,JK ENDURA 380GSM 88.50CMS,1296.0,85471.2,65.95,,,,,,,,,,,5,2,0
